I_cent_0,I_cent_1,I_cent_2,I_cent_3,I_cent_4,I_cent_5,I_cent_6,I_cent_7,I_cent_8,I_combined
0.0,0.0020553487125457514,0.0027965929996367216,0.0057200902503500356,0.004357613143038596,0.004228451737206139,0.00377951526681062,0.0034218230886437604,0.01392862546665125,0.005789201018548533
0.0,0.002655791162425015,0.0032542755437639137,0.006322424507914852,0.010307920290014712,0.014325583343219327,0.017971100377147955,0.022771560224766684,0.031061158822845294,0.015547033077993372
0.0,0.0022018890337009473,0.001590002413474376,0.0017698848934240112,0.0027641227299374104,0.0033394802565013156,0.0031185883514871383,0.0035627758421444495,0.006080695463931944,0.003139271690301536
0.0,0.001781963980741883,0.002794743325877848,0.004433989132179989,0.008108146176665089,0.012018977037885134,0.01790233129692226,0.023645026810496163,0.03193210363287132,0.015420347633075763
0.0,0.0016656895333488297,0.0019169054666886274,0.0029314054863364206,0.007736805015206206,0.01181360549318433,0.017049855344056546,0.024042594238251738,0.035930584859038,0.016241963640787494
0.0,0.0021619896771845446,0.002939144412834322,0.004729358084657291,0.008190086612164351,0.01194280968532185,0.015968406753677878,0.019291476887652176,0.026341447911858905,0.013192635958839273
0.0,0.0034825634272162187,0.0055331267071850945,0.0077706122270091195,0.01327914672632512,0.018886783446413112,0.024785446259875617,0.03305803961804731,0.04496518031252242,0.02202320052056994
0.0,0.002565469900481529,0.003817165692905538,0.00465120755760162,0.006491297902444042,0.008225067564322352,0.010799974456691784,0.01302397916933581,0.016266598376851453,0.008840817651976408
0.0,0.0013793106069527128,0.0016560869856973531,0.002565347207424485,0.003938491085883257,0.005637363738444036,0.007209680113662646,0.007861083621375237,0.007952704995918075,0.005115763762877028
0.0,0.0025318769020549856,0.004386161553387877,0.008040700439156098,0.012031441731980681,0.01793076822983721,0.025179691557205064,0.03341620440794275,0.04714701373831492,0.022435265407697025
0.0,0.001915393498603903,0.0013830381831435108,0.002598997029680384,0.003609703404707336,0.006404542249783118,0.009574500712785677,0.011795236187731798,0.021686454380818124,0.00923450893096616
0.0,0.001819901806511686,0.0013279160907425922,0.0017661300739782251,0.0029388663270390357,0.00529522891427688,0.006497126251385203,0.010492715065251863,0.026739056279419155,0.010067317050686305
0.0,0.0023259601420507086,0.003976339504757261,0.006878797663085079,0.010058965212637896,0.013785472289489564,0.01748116283678403,0.020549755026816878,0.020372288295232903,0.012921450156382684
0.0,0.002466199308261685,0.0032742235846817077,0.005293257413924644,0.008346397241994744,0.01169999513736739,0.016103948204963234,0.020160466301356043,0.01739727744505828,0.011641975290935656
0.0,0.003004096818688603,0.0029453971175659273,0.003941136283956593,0.006269639439673627,0.010411549537715325,0.016090946272067606,0.023617627985669833,0.03614405902273353,0.01600015682493858
0.0,0.0018899030208976765,0.0015169878849080843,0.003001975771091184,0.005430054800260126,0.007967074514837304,0.010465122268213571,0.012165029731144845,0.015045714444136176,0.00810846520100484
0.0,0.0025463937497186427,0.0016998188727357926,0.0024207246521144024,0.0036939011023941976,0.00533700954902874,0.00689994752583799,0.009255967239609171,0.01811653190711722,0.0075927810978030285
0.0,0.0021378512641033512,0.0016121803088125976,0.002380892686572191,0.004224059223096423,0.00693492311927658,0.009494492225275136,0.013838559712839794,0.024903299754451574,0.010438174992426904
0.0,0.0025369620930647146,0.003207481551164873,0.005945191507634414,0.008743716868233156,0.012298904679118882,0.018221011433705178,0.0240511336458408,0.032950485058215705,0.015902417043721664
0.0,0.0024332092836857042,0.002829913344114849,0.005961177407174621,0.010332333703603348,0.014320841147074532,0.019973935545904403,0.02501681900278722,0.03192352025881794,0.016347676164726502
0.0,0.002019457463033977,0.0014488504214660283,0.0014381921651457608,0.002130436226832997,0.004597846582170116,0.007361619584831213,0.008763375645927074,0.010974831243174997,0.005630885472522818
0.0,0.001772231555176671,0.0012981045219186756,0.0018698381634323523,0.003156782390657874,0.0065834113625614,0.010530312857077064,0.015132377577309772,0.022949142560756,0.010155284553741687
0.0,0.0019276368182418347,0.002118124971254017,0.003278643726639259,0.00681732000279777,0.01176436148733813,0.016293966881394843,0.023657717981608144,0.031710758090886464,0.015035443128142442
0.0,0.002288471995505758,0.001925232620382534,0.0019263234285075254,0.003473086362499326,0.0065906340891042385,0.010207590379774178,0.014690709858409487,0.03126975788905492,0.012319644426647307
0.0,0.0018506146201800091,0.004079560346674402,0.005152198820220041,0.007480802361553595,0.007527755280652976,0.01198858050160646,0.01512408459489851,0.006878941169486489,0.008020986862295718
0.0,0.002414697203524898,0.002898104560245951,0.004562820605980341,0.0066549913360575965,0.01015884965020275,0.01229384040848498,0.015351838232531246,0.02195646003307557,0.01080865818940623
0.0,0.001863828619769431,0.0015379164160515637,0.0018552097321171484,0.0016220375586987997,0.0024784360549369505,0.004179931757585836,0.005538214313517909,0.01583459483401187,0.005934199741375414
0.0,0.0019899567504477033,0.003115951189312052,0.004392282794213613,0.005625971374008201,0.007379980989789813,0.008467699340453258,0.00857981351443307,0.007365563904729523,0.00595019668055329
0.0,0.0020357417415848103,0.004445117076341486,0.007643544269871311,0.01239645340523243,0.018250127390426907,0.025411548256764664,0.03300345453915594,0.04665167408196059,0.022311979286260577
0.0,0.0022213292390911603,0.002363836158852336,0.0044393069188930654,0.005261879109404416,0.008376401516332725,0.01117446698569756,0.01231505848413379,0.01278533930847349,0.007944776230218168
0.0,0.002210138052474433,0.0025942359364505008,0.0035430808417896667,0.005678717298821585,0.009187830849936345,0.014954276390868007,0.02039668225888703,0.029259092871156484,0.01348489609085674
0.0,0.002314387179027841,0.0019175189792034397,0.0019348996395897496,0.0038284117905794442,0.0059080612073049875,0.00981799280576737,0.013308847243045306,0.021540122278130503,0.009427113928348005
0.0,0.0016608840706896588,0.0017333485883302819,0.0017460486987500145,0.0023526244087290053,0.004161087380624361,0.005965800795810128,0.007923622631565696,0.009173093734122787,0.0048783129196570294
0.0,0.001549788933582425,0.001324330420956806,0.002384678545034676,0.002825344076766281,0.0030880318230537105,0.003338041313654664,0.006223602539525431,0.014973465542605832,0.005787355152929363
0.0,0.0019356658047480252,0.0016615447849445241,0.0025908789498313082,0.004924654946201663,0.005954864486447366,0.007724253368987098,0.008463075324709295,0.013293322593773988,0.0065058348507404445
0.0,0.001662027496297213,0.002405311774941555,0.004030298450346751,0.006696172214037903,0.010545493119343496,0.0150414705042708,0.018963547184315106,0.021446239944871014,0.011674475851654311
0.0,0.0032885624606383474,0.005093193063109927,0.008277166978510187,0.011659255931152693,0.016459247634053598,0.021197514528383064,0.025806670677611204,0.03289649819330303,0.017351305747851008
0.0,0.0018039956471304402,0.001709267672670051,0.002429467901494088,0.00369407551151713,0.006608465113443385,0.009937841887676838,0.016181171201367535,0.02264089769155007,0.01023391728360025
0.0,0.0034828064594850444,0.002824489790880094,0.0022535553745231377,0.0029375546351412558,0.004610193336608878,0.006825940638821233,0.011592062049428182,0.02596622525517597,0.010056968436746588
0.0,0.0017666686301676,0.0017221197597188137,0.0019707289555697064,0.003078541102695895,0.005432707051918338,0.008681802750747173,0.014417382542349816,0.02538129665939391,0.010415838083591733
0.0,0.001804607316804196,0.0018370054646472175,0.0022473136901111383,0.003799102307808336,0.005713936803926254,0.008025281385546753,0.009567904527991293,0.023420210060280534,0.009208812477747429
0.0,0.0033843926959260377,0.003617817185645471,0.0054833163128449325,0.007287966885174834,0.00907369819939645,0.012309925865428492,0.015283155119437468,0.021916375383844534,0.010829448269579859
0.0,0.0024755775161163316,0.0049097344352270565,0.006799441417818366,0.0103836140158604,0.014980700154742186,0.018897623955362493,0.022615685334254572,0.022341426491447724,0.014049262333275855
0.0,0.0028939828399924326,0.004258126198407568,0.007004054640814395,0.010577486787063639,0.0151298863055802,0.02112792330133563,0.026662128392986286,0.03596467006291931,0.01784836117396711
0.0,0.0028492629475233774,0.003914234402947708,0.005484886598659924,0.00861622630442425,0.013082710395201527,0.01823839968522581,0.023645843992954725,0.026126240002232515,0.014427080077990399
0.0,0.0023890378160618115,0.003298635801275143,0.006343112049985642,0.009855349959376031,0.01483609411640145,0.019681055024264652,0.023576905596892864,0.02615098805741552,0.01491140414633942
0.0,0.0029515381699598366,0.0045624643793373615,0.007438151843152448,0.010016734878098154,0.015105019761843821,0.019701299114258677,0.024139387625551068,0.028437364463416562,0.015609417672241365
0.0,0.0021971542255968235,0.0025769991186777447,0.0027942045197242634,0.003210867121268395,0.003978069240167898,0.006308420003240282,0.011568841573631776,0.024349369281845747,0.009498167866100108
0.0,0.0035781059384007983,0.001419896715760314,0.0022027297903245016,0.0028757476199059192,0.0038354099593372404,0.007734541375692758,0.008093672936476275,0.009123758416485342,0.005283358578130494
0.0,0.0023715982398617758,0.0029063730462061794,0.00479522041838438,0.009573201042992753,0.014562628043282733,0.019934957265749034,0.027628215595376444,0.03891435152123367,0.01830552286904591
0.0,0.002110983282885209,0.003870537543278692,0.005121604200911639,0.009239805555742914,0.013677541249562103,0.018597954468744425,0.02257866944330725,0.027105697587611756,0.014562189808577883
0.0,0.003492295999475529,0.004522270983992708,0.007133554634173506,0.009528681274764224,0.01270783269768294,0.01563918219861587,0.018202533749408504,0.025087284118030632,0.01308564746322536
0.0,0.0014876783827374631,0.00220511338488281,0.0034217880898334374,0.005672483383275039,0.009274924557890718,0.011759900320020748,0.01597116982602536,0.015530004788122954,0.009258870874873124
0.0,0.001966242681370447,0.0018452585188151163,0.002766249476330888,0.005342012303215865,0.00937718377789904,0.015527392009464056,0.02141214449262124,0.03166203297464994,0.014272958359456779
0.0,0.0016272196179516164,0.00335497174457185,0.0066236645009447905,0.01199774498198536,0.01703112061862805,0.022768987671861172,0.026212309102033232,0.021215504331541964,0.015446650614275888
0.0,0.0017543423648683156,0.00175689650863473,0.0026953762855357975,0.004030148951053797,0.006870400902922196,0.010300158290097677,0.014207756393676005,0.025120837492228685,0.01062431197136747
0.0,0.001666973238222528,0.0026455095659292304,0.003779948400011692,0.007092830984964553,0.01181322977115878,0.016039353083710125,0.022478634420344454,0.031664267829715924,0.014829032670534398
0.0,0.002164550344315422,0.003525141965446561,0.006199997410845209,0.00933930866849549,0.014590074692908168,0.020687504541682725,0.02377775966713985,0.03699438240606327,0.01737681682418222
0.0,0.0022800658656042345,0.00205401916343637,0.003305791472256841,0.007406107807746097,0.01339671205121471,0.018845224429187988,0.02767393306485976,0.038615978996498865,0.017847661433797818
0.0,0.0023425390819915644,0.0016614072368351003,0.0020108282287899628,0.0026401871438926096,0.005783946731923823,0.00640253018515307,0.008483289364995972,0.0184722232437617,0.0075047943510568454
0.0,0.0016114185923710369,0.0011855917690546266,0.0023440805242268244,0.005482640988148599,0.009564387189353481,0.014679531838894684,0.01920387799246517,0.024729079824956916,0.012141933031565749
0.0,0.0014537975225488798,0.0023014131238380023,0.003414674878562595,0.0052515843068002815,0.007339292637958987,0.00878224591819233,0.009525175697295113,0.00833361358748165,0.006126629662056052
0.0,0.0011480205413620386,0.0021390015302501287,0.003305041682113011,0.005200858005241491,0.00858074772153929,0.01766230684571412,0.03562564916899072,0.04747704321432677,0.020956856021839283
0.0,0.0024306489402263886,0.005013577011297168,0.006446641348075038,0.00905598865043662,0.010777459755320525,0.011235441799361513,0.009413641895130283,0.008448742164531642,0.007866954888245861
0.0,0.0021918625349593808,0.0025851610676491388,0.0025849038637208587,0.0023702250582357436,0.0037782726079719753,0.003897683385029937,0.006276019519484676,0.006811123507374136,0.0039304243203354865
0.0,0.0016850591053940063,0.0016441022007591076,0.0014893834254040002,0.0019813554337173547,0.00204850578889219,0.00198080355760656,0.004292734531043055,0.020472400404844836,0.007128606185792358
0.0,0.004259390507419567,0.0049543410854392895,0.0078084034847576275,0.011663852349628943,0.015978542469741584,0.020198277726690042,0.026621086166368817,0.03674810402829424,0.01814170805579016
0.0,0.0018825532214822058,0.0023406113217222216,0.005385415187974626,0.008103070033385519,0.012332007129882094,0.01789167027078186,0.022792016341669257,0.03139762156566487,0.015206584182639697
0.0,0.0018101468575715779,0.0025558533808851393,0.004516553658505632,0.007816006613369104,0.011573130357182987,0.014754728374065279,0.015415334244283386,0.01625619007968609,0.010246049839966005
0.0,0.003057252187112218,0.0026896443039460573,0.003741270839823473,0.004445882457021106,0.0056599398428366825,0.007054875829165857,0.007332156869460884,0.005824391314637659,0.004942269005109576
0.0,0.0013756165847617938,0.0018859025080661634,0.003126420438375453,0.005830765839428855,0.009550499664623548,0.01621117872003399,0.020414109105950144,0.023588491611925243,0.012366569769352218
0.0,0.0015235120971749427,0.0021684208372417845,0.004486194414065183,0.0094532411866122,0.014487274768857961,0.019606543532116497,0.024387883740860816,0.029668812105184728,0.015584243509556341
0.0,0.002192247950533401,0.0038753482692428713,0.008335428199701332,0.012719611259218581,0.019497614684151607,0.027264808471382143,0.03493855982267336,0.045219154770311874,0.022706078063224732
0.0,0.0017348665134630428,0.004387122775465241,0.005420595078987756,0.006281724370505782,0.006744090012700894,0.006542822088513315,0.010117706506505392,0.0056786799424783175,0.005906739860025537
0.0,0.002187013298000098,0.0018903477066518808,0.00379078621953066,0.0060216267394576535,0.011102791539846982,0.016786876761420245,0.02407966128390017,0.036145805520643275,0.016160332250548783
0.0,0.0015747641860162885,0.0014217545360284815,0.0013368117200791615,0.0015165513653842447,0.0034871218586381455,0.004697429437086598,0.007175738470750615,0.02141004104446225,0.007836490173261632
0.0,0.003669216673772259,0.002514690407956097,0.004978167516720471,0.006749845178239237,0.009088638066893135,0.012951200238589332,0.01711170311125893,0.03184694583735283,0.013529821599660891
