$N$[$2.76$TeV],$p$,$\sigma_k$,$w$ [fm],$d_{\mathrm{min}}$ [fm],$\tau_R$ [fm/$c$],$\alpha$,"$T_{\eta,\mathrm{kink}}$ [GeV]","$a_{\eta,\mathrm{low}}$ [GeV${}^{-1}$]","$a_{\eta,\mathrm{high}}$ [GeV${}^{-1}$]",$(\eta/s)_{\mathrm{kink}}$,$(\zeta/s)_{\max}$,"$T_{\zeta,c}$ [GeV]",$w_{\zeta}$ [GeV],$\lambda_{\zeta}$,$b_{\pi}$,$T_{\mathrm{sw}}$ [GeV]
19.777734051083993,-0.5796444344349417,1.6983907980704522,0.6126303264354578,2.260682159613852,1.595925232959283,0.18270992060748084,0.18607550960570124,-1.1464921868102906,1.862100467149273,0.1275558359816209,0.04531483655715257,0.1720036914992352,0.121399929381541,0.49061617219889453,6.265879644383725,0.1591232315296522
19.777734051083993,-0.5796444344349417,1.6983907980704522,0.6126303264354578,2.260682159613852,1.595925232959283,0.18270992060748084,0.18607550960570124,-1.1464921868102906,1.862100467149273,0.1275558359816209,0.04531483655715257,0.1720036914992352,0.121399929381541,0.49061617219889453,6.265879644383725,0.1591232315296522
19.5574132708799,-0.32839368286207615,1.7724321038803157,0.6284367133357999,2.918991052398364,1.5770651066009844,0.20814183394525135,0.18881981395638434,-1.0807538729631823,1.3969839039008325,0.1311498906322287,0.03776195645188905,0.17342505017189502,0.10613631426826622,0.5121330610451029,5.977502166890724,0.16050473353930267
19.5574132708799,-0.32839368286207615,1.7724321038803157,0.6284367133357999,2.918991052398364,1.5770651066009844,0.20814183394525135,0.18881981395638434,-1.0807538729631823,1.3969839039008325,0.1311498906322287,0.03776195645188905,0.17342505017189502,0.10613631426826622,0.5121330610451029,5.977502166890724,0.16050473353930267
19.718233607786857,-0.010295663468050331,1.6322813268258707,0.7333081928232459,3.5825048735147895,1.478502020425076,0.27325412028475643,0.16678399082797382,-1.3641700734504902,1.379388146884978,0.08525096078349989,0.03647568511468912,0.1778037064708704,0.08058426826048767,0.6320652666121142,4.580396245442939,0.1627295260525507
19.93216696657074,-0.005149747956703227,1.634842299615083,0.7352359817570642,3.6079798574116726,1.4685389460764755,0.2776092850546064,0.16421276860523,-1.3540037486563672,1.430576059939959,0.08578253129924636,0.03648470673096161,0.17677443299061504,0.0792325006788843,0.6331360643601139,4.6435754700815,0.16317078133227794
19.93216696657074,-0.005149747956703227,1.634842299615083,0.7352359817570642,3.6079798574116726,1.4685389460764755,0.2776092850546064,0.16421276860523,-1.3540037486563672,1.430576059939959,0.08578253129924636,0.03648470673096161,0.17677443299061504,0.0792325006788843,0.6331360643601139,4.6435754700815,0.16317078133227794
14.075402081264219,-0.29181938444467315,1.007397646789739,0.58513426122555,1.2468288870920463,1.8257012531972674,0.1986897876669863,0.2548409047899184,-1.9943583052561185,1.1180434391967147,0.12219668291489497,0.11663657082979287,0.20824262390364767,0.06898708307888081,0.023721935757548662,5.026633572892784,0.14172949293423076
14.075402081264219,-0.29181938444467315,1.007397646789739,0.58513426122555,1.2468288870920463,1.8257012531972674,0.1986897876669863,0.2548409047899184,-1.9943583052561185,1.1180434391967147,0.12219668291489497,0.11663657082979287,0.20824262390364767,0.06898708307888081,0.023721935757548662,5.026633572892784,0.14172949293423076
14.075402081264219,-0.29181938444467315,1.007397646789739,0.58513426122555,1.2468288870920463,1.8257012531972674,0.1986897876669863,0.2548409047899184,-1.9943583052561185,1.1180434391967147,0.12219668291489497,0.11663657082979287,0.20824262390364767,0.06898708307888081,0.023721935757548662,5.026633572892784,0.14172949293423076
