$N$[$2.76$TeV],$p$,$\sigma_k$,$w$ [fm],$d_{\mathrm{min}}$ [fm],$\tau_R$ [fm/$c$],$\alpha$,"$T_{\eta,\mathrm{kink}}$ [GeV]","$a_{\eta,\mathrm{low}}$ [GeV${}^{-1}$]","$a_{\eta,\mathrm{high}}$ [GeV${}^{-1}$]",$(\eta/s)_{\mathrm{kink}}$,$(\zeta/s)_{\max}$,"$T_{\zeta,c}$ [GeV]",$w_{\zeta}$ [GeV],$\lambda_{\zeta}$,$b_{\pi}$,$T_{\mathrm{sw}}$ [GeV]
14.267663765135083,-0.6196927835322605,1.7852464465963198,0.7442122528918705,3.1482133476022245,1.9233958706390513,0.15891002620386835,0.21269103873292652,-0.40042489619068955,1.4775964835699142,0.17224532268500342,0.046554276916872674,0.2238856943919858,0.0640732190305181,0.3408314365611739,7.4683547985991545,0.15909104935722862
14.267663765135083,-0.6196927835322605,1.7852464465963198,0.7442122528918705,3.1482133476022245,1.9233958706390513,0.15891002620386835,0.21269103873292652,-0.40042489619068955,1.4775964835699142,0.17224532268500342,0.046554276916872674,0.2238856943919858,0.0640732190305181,0.3408314365611739,7.4683547985991545,0.15909104935722862
14.29716662389143,-0.6063950336043914,1.757971018170155,0.745186864634003,3.11140823469777,1.925332433494839,0.15986480969741923,0.2123446604095396,-0.38797107129717157,1.4436438508683698,0.16931444093444808,0.0464977415549962,0.22448593129367442,0.06388683613400065,0.3354517332199125,7.399428069861409,0.1591842110074845
14.4648071810613,-0.6479598927108015,1.8129652449290807,0.7271744067859613,3.2322467517870166,1.9426207336668857,0.1584675063573022,0.2126237891954531,-0.41578665453605423,1.5363673278015564,0.1695453824232807,0.047940590387489,0.22440338036540927,0.06418001798937506,0.3188360324748352,7.520156590609599,0.15901477858577034
14.097435675084377,-0.6708193033419495,1.8642232721165233,0.712427211688781,3.2144363820398505,1.9905280723662555,0.16662269100729252,0.20952469106312965,-0.3076341988816249,1.552783180624065,0.16742066912981904,0.03780364716226718,0.21741184801862717,0.06707122382987846,0.3091093837638967,7.671848005535556,0.1590693693097082
14.097435675084377,-0.6708193033419495,1.8642232721165233,0.712427211688781,3.2144363820398505,1.9905280723662555,0.16662269100729252,0.20952469106312965,-0.3076341988816249,1.552783180624065,0.16742066912981904,0.03780364716226718,0.21741184801862717,0.06707122382987846,0.3091093837638967,7.671848005535556,0.1590693693097082
14.097435675084377,-0.6708193033419495,1.8642232721165233,0.712427211688781,3.2144363820398505,1.9905280723662555,0.16662269100729252,0.20952469106312965,-0.3076341988816249,1.552783180624065,0.16742066912981904,0.03780364716226718,0.21741184801862717,0.06707122382987846,0.3091093837638967,7.671848005535556,0.1590693693097082
17.363066579041664,0.3568872548693828,1.7316430805335987,0.8873123228398474,4.325484107530561,1.0431513058436788,0.20359676666433268,0.13166766628626655,-1.182447404148799,-0.25590999493471545,0.15491907069113722,0.10951004815881892,0.2930616336970104,0.05147342531533832,0.7660367642054586,6.468382475845541,0.15466284974523228
17.363066579041664,0.3568872548693828,1.7316430805335987,0.8873123228398474,4.325484107530561,1.0431513058436788,0.20359676666433268,0.13166766628626655,-1.182447404148799,-0.25590999493471545,0.15491907069113722,0.10951004815881892,0.2930616336970104,0.05147342531533832,0.7660367642054586,6.468382475845541,0.15466284974523228
17.31697744638273,0.3601308025545325,1.7313745718933844,0.8819166548843531,4.326906925393616,1.0547646272580995,0.2031316338000939,0.13227503453082218,-1.17479956582413,-0.26318727130261493,0.15265717035681528,0.10860046738009906,0.2930742881472184,0.051186578082777705,0.7518887149564129,6.481199982960379,0.15450052733631955
