$N$[$2.76$TeV],$p$,$\sigma_k$,$w$ [fm],$d_{\mathrm{min}}$ [fm],$\tau_R$ [fm/$c$],$\alpha$,"$T_{\eta,\mathrm{kink}}$ [GeV]","$a_{\eta,\mathrm{low}}$ [GeV${}^{-1}$]","$a_{\eta,\mathrm{high}}$ [GeV${}^{-1}$]",$(\eta/s)_{\mathrm{kink}}$,$(\zeta/s)_{\max}$,"$T_{\zeta,c}$ [GeV]",$w_{\zeta}$ [GeV],$\lambda_{\zeta}$,$b_{\pi}$,$T_{\mathrm{sw}}$ [GeV]
24.704148438530368,0.5145529388709407,1.8610723145575871,1.1093431545801338,3.4251958128353777,1.9029732943416882,0.22630484036997744,0.252927613202761,-1.5481287344571006,-0.9306610544331493,0.11661599526368085,0.01887342518103921,0.1552532754171921,0.14272061839894568,0.06811452102776319,2.1186983769921106,0.16308062845532414
24.704148438530368,0.5145529388709407,1.8610723145575871,1.1093431545801338,3.4251958128353777,1.9029732943416882,0.22630484036997744,0.252927613202761,-1.5481287344571006,-0.9306610544331493,0.11661599526368085,0.01887342518103921,0.1552532754171921,0.14272061839894568,0.06811452102776319,2.1186983769921106,0.16308062845532414
24.704148438530368,0.5145529388709407,1.8610723145575871,1.1093431545801338,3.4251958128353777,1.9029732943416882,0.22630484036997744,0.252927613202761,-1.5481287344571006,-0.9306610544331493,0.11661599526368085,0.01887342518103921,0.1552532754171921,0.14272061839894568,0.06811452102776319,2.1186983769921106,0.16308062845532414
24.704148438530368,0.5145529388709407,1.8610723145575871,1.1093431545801338,3.4251958128353777,1.9029732943416882,0.22630484036997744,0.252927613202761,-1.5481287344571006,-0.9306610544331493,0.11661599526368085,0.01887342518103921,0.1552532754171921,0.14272061839894568,0.06811452102776319,2.1186983769921106,0.16308062845532414
24.233211049143364,-0.1928495813818577,1.2335202784943728,1.4801751287709297,2.1696338300975277,1.9474074623067121,0.06075235110542282,0.27845055905277405,-1.3798771706649438,1.957937076730579,0.17323520608039156,0.11525277809782314,0.15013407284700808,0.1271395265587997,-0.24651293720322676,2.0194802577492545,0.1611298313333397
24.609090765985158,0.07775229548845512,1.55450418670101,0.5512505590686663,3.4954465371667407,0.9151487893836696,-0.1875376440666982,0.2527324876526722,0.936555900739451,-0.5981615086222429,0.1796439312372588,0.12115345006616401,0.12142189267198703,0.14989098193480266,0.7531261454693253,5.036028348001077,0.14288962381683934
24.112658381702214,0.06071001336741863,1.1189234584161094,0.5503363136236569,4.1426508848159385,1.064229541069489,0.04800691248800856,0.20485397914063935,0.5414185559317123,-0.36011502738220935,0.1863487442473036,0.15127585196900198,0.12081438046071188,0.11181031882333725,0.6916962463718349,5.318008367800264,0.13957597022066348
15.882321705758855,0.6881480381259,0.6037820728120443,0.7133549859427523,0.5984968157792305,1.2430864743826864,0.20212444620485784,0.2748190270048837,-1.610304660578742,-0.979950828860232,0.020664378093168026,0.18342761284032238,0.17382965643036422,0.12772982379582337,-0.44670599010996637,4.8223682440007085,0.14545046062615075
15.882321705758855,0.6881480381259,0.6037820728120443,0.7133549859427523,0.5984968157792305,1.2430864743826864,0.20212444620485784,0.2748190270048837,-1.610304660578742,-0.979950828860232,0.020664378093168026,0.18342761284032238,0.17382965643036422,0.12772982379582337,-0.44670599010996637,4.8223682440007085,0.14545046062615075
15.810435377451537,0.6970871916397745,0.5881583489450843,0.7139638790418361,0.568508697536501,1.2528051875407709,0.20663865318352975,0.27612064622151766,-1.6305789303939162,-0.9838682956728522,0.019328800358591303,0.18541703476955812,0.17229224935101917,0.12896141572290115,-0.44732401179935977,4.826734054700219,0.1451844583657431
15.810435377451537,0.6970871916397745,0.5881583489450843,0.7139638790418361,0.568508697536501,1.2528051875407709,0.20663865318352975,0.27612064622151766,-1.6305789303939162,-0.9838682956728522,0.019328800358591303,0.18541703476955812,0.17229224935101917,0.12896141572290115,-0.44732401179935977,4.826734054700219,0.1451844583657431
15.810435377451537,0.6970871916397745,0.5881583489450843,0.7139638790418361,0.568508697536501,1.2528051875407709,0.20663865318352975,0.27612064622151766,-1.6305789303939162,-0.9838682956728522,0.019328800358591303,0.18541703476955812,0.17229224935101917,0.12896141572290115,-0.44732401179935977,4.826734054700219,0.1451844583657431
15.810435377451537,0.6970871916397745,0.5881583489450843,0.7139638790418361,0.568508697536501,1.2528051875407709,0.20663865318352975,0.27612064622151766,-1.6305789303939162,-0.9838682956728522,0.019328800358591303,0.18541703476955812,0.17229224935101917,0.12896141572290115,-0.44732401179935977,4.826734054700219,0.1451844583657431
15.810435377451537,0.6970871916397745,0.5881583489450843,0.7139638790418361,0.568508697536501,1.2528051875407709,0.20663865318352975,0.27612064622151766,-1.6305789303939162,-0.9838682956728522,0.019328800358591303,0.18541703476955812,0.17229224935101917,0.12896141572290115,-0.44732401179935977,4.826734054700219,0.1451844583657431
24.969231354102195,0.6418304500226703,0.8925768341399194,0.9258750643545358,3.5894311621109596,1.3553367311836828,0.13533529235906605,0.19966734312166054,-0.3913481733610029,1.7213035798435379,0.018039393765322626,0.13682137731984184,0.23338679103057067,0.13090820150123428,-0.720500022149352,7.211365282752703,0.1627690210654457
21.504979471636982,-0.18055803377770596,1.0604137252049526,1.2331894590026073,4.312402846028156,1.9402464833257262,-0.2502165883969436,0.18554991506517338,-1.1115820959058804,-0.2659366536986992,0.08145228011368334,0.19044507560408097,0.2529407494955492,0.026815796220094536,0.7778841462013147,3.721090051162132,0.1627698265866039
21.577690331777017,-0.18459994787905276,1.0609666435693919,1.2341694548465507,4.33067092493418,1.9428653651735273,-0.2572332679594345,0.18541446978175335,-1.1062371838125027,-0.27949856890536895,0.0804609550135587,0.19053665687021876,0.25387118696570965,0.025238709625986636,0.7965292872071807,3.743332862729938,0.16295477975279093
19.18341765752438,0.4685490939213301,1.9400838993315457,0.5348502702872268,4.415395483190181,0.7985485556744593,0.29631969589461193,0.24481562107934174,0.08299942691260942,0.183546467963827,0.01183437337909167,0.0709872223490792,0.1377177748039045,0.048472584083080764,0.7827979651361503,6.234378632380485,0.14027013598781393
21.2534172345353,-0.45088968173266175,1.5492483446235457,1.277921678787731,3.214407483219179,1.9773749219133192,0.05670295365004316,0.22242230067382895,-0.09088322957368256,1.8484489794014478,0.07770700717125566,0.19619181792359924,0.1406017580324735,0.025604318131801487,0.20310356433678733,6.6348453316214915,0.13011656915071515
23.78606296822138,0.6025265936051568,1.0415350551574558,0.5064398208768301,3.3186782763479172,1.4294281504512794,-0.26587048626201215,0.2581711855843372,0.9691515181511048,1.9202811187941131,0.1569460911273171,0.14176429886798161,0.17434866672236582,0.08473684137164389,0.5629689131228237,5.807382626395767,0.13029452174438183
19.94151855550666,0.24859565804067396,1.5586527400197876,1.2275056898405499,3.755733931871893,1.9904399803870636,0.022504727674062475,0.2904932896437787,-0.7620644965315441,1.9561472805062299,0.1537584238492784,0.05830752936188055,0.13540121682771317,0.11983689777594682,-0.06756513469938596,7.728899904114836,0.16370687473953596
21.356566796533127,0.10072726118583988,1.9810573774516824,0.7309438681527545,3.1661394951593884,1.8359676977188872,-0.24933446341629656,0.24835692932925316,-0.48803407710603863,1.2120956798334923,0.10606327627959851,0.18907119121855076,0.24405275912794178,0.07214308259222063,-0.6210015930422491,2.5837975010829757,0.16395111454630754
24.464074687468884,0.6948456509145506,1.9412200630025676,0.9363561912012784,1.6161758363042842,1.8929976576909615,0.10297640370055458,0.15392204111671667,-1.6315243365273868,-0.2719510597965237,0.17924698286213542,0.15733135614784502,0.15071268762014933,0.1415145517059587,0.08089948038325148,7.335582214645553,0.13320852823419646
15.817602413683431,0.3544169934398739,1.9872472334905371,0.6977253097517087,4.012816706714241,1.0745649458348518,-0.029912559627569224,0.29866487269507047,-1.9414025616848363,-0.8298196030235996,0.1963243157713837,0.14979618593913166,0.21554504466333715,0.10215356549249097,-0.7929937701648095,7.092455026175975,0.13342101981275967
23.228487305421872,-0.35889476660710695,1.5383423039091495,1.4062769673432647,3.697015271004874,1.4377076444486114,0.2880574766548242,0.2445090479665163,-1.7111452985517963,1.7099122881199786,0.15931974956385742,0.19411700076200217,0.12106295496510835,0.07808260891355118,-0.7655575290212713,3.262944009799905,0.1353324772769864
17.130128458974344,0.6669093977945328,1.8203257751592783,0.8312127916734051,2.722015029844938,1.9243868873629721,-0.06468474458222871,0.17338052030645285,-0.10499087304613752,0.8189410362737919,0.0656974683050191,0.12866052266008188,0.13329533818555073,0.02614659602147272,-0.4619678941506056,3.523023398211105,0.16343757730395114
15.032195366721034,0.00018105881280983116,1.0971938444699032,0.9401834155594462,3.0323476944179437,1.8629157549259014,0.29729910789724223,0.25457586783555713,0.40042516040927745,-0.0961203814616689,0.091537775023738,0.138196357738749,0.28935402261206805,0.07938863989154402,-0.7347008274650955,7.473095677626774,0.14077230843479605
15.817602413683431,0.3544169934398739,1.9872472334905371,0.6977253097517087,4.012816706714241,1.0745649458348518,-0.029912559627569224,0.29866487269507047,-1.9414025616848363,-0.8298196030235996,0.1963243157713837,0.14979618593913166,0.21554504466333715,0.10215356549249097,-0.7929937701648095,7.092455026175975,0.13342101981275967
22.75734133425004,-0.6168255808808601,0.6488666957543765,1.1706953380885805,2.5441302667502237,1.7646817241116333,0.2789305892861887,0.21024355075191775,-1.4816445594320546,0.5115348372424999,0.012349643884062789,0.15624730232254008,0.28088302402692017,0.1241131683719115,0.31871007122359407,3.7721233777530783,0.16095054912683088
22.75734133425004,-0.6168255808808601,0.6488666957543765,1.1706953380885805,2.5441302667502237,1.7646817241116333,0.2789305892861887,0.21024355075191775,-1.4816445594320546,0.5115348372424999,0.012349643884062789,0.15624730232254008,0.28088302402692017,0.1241131683719115,0.31871007122359407,3.7721233777530783,0.16095054912683088
22.772662458663795,-0.6306108632077383,0.6344124443202832,1.1752009498497513,2.53062800294917,1.772520852223847,0.2791170795001484,0.21021650226857158,-1.5000131898698819,0.5046242184163926,0.01169637674787203,0.15631669081230454,0.28243559590569367,0.12390721978008741,0.32916325568055704,3.7643072571503193,0.16105932539176443
22.772662458663795,-0.6306108632077383,0.6344124443202832,1.1752009498497513,2.53062800294917,1.772520852223847,0.2791170795001484,0.21021650226857158,-1.5000131898698819,0.5046242184163926,0.01169637674787203,0.15631669081230454,0.28243559590569367,0.12390721978008741,0.32916325568055704,3.7643072571503193,0.16105932539176443
16.529122069890427,-0.6892065490312194,0.5490549218463561,1.267144534129456,2.7549515367323183,1.835727554495385,0.09371166492551536,0.1905736128167575,-0.18439269040308837,0.056501553764370466,0.12571916908840208,0.029640561924222777,0.28943182684093977,0.14869892606967694,-0.3643598224031882,3.0966857904434355,0.16487600315567763
24.50489108513156,-0.13244027653666224,0.6435618352528345,1.3497711706905706,4.385180385913029,1.5087935096003195,0.28818374850951123,0.13392089581488797,-0.28574113353279157,1.6698331625907405,0.19415555531471002,0.02211392473443216,0.22785486108917816,0.029773336934985357,0.5685085370335311,5.871723998326407,0.1649101162435442
15.494341011143415,-0.5068024509076408,1.2959514229457105,0.582929575978768,0.23180457270825539,0.8074854610043328,0.18615333996570974,0.2418426386697508,0.5973495068963102,-0.2263752149646261,0.14500596727704965,0.19939701730764778,0.2995237456131637,0.0934555744084403,-0.5572588177365698,5.676364133630446,0.1348067764119065
22.952895436069063,-0.2668110407255605,1.8879841146484484,0.7755300452933275,1.8833404058969934,0.3219605044231436,-0.14364194379640238,0.1660501212020505,-1.5930023937420132,0.43538119739698333,0.11482516210617001,0.01143734902431312,0.25520203555384774,0.08996173852581268,-0.4526705360826456,3.3418028977421503,0.16267375432857295
24.580227863778507,-0.2350061215117012,0.850646199203918,0.7778876342747854,0.03281169763510827,1.0629897051551755,0.18467296695493962,0.19878063346947428,0.0030896387300574646,-0.29648327595074797,0.1110822359948383,0.1565519399294845,0.1253517006780915,0.05109321529170572,0.7923283323554309,3.122897780934033,0.1371114803319912
16.529122069890427,-0.6892065490312194,0.5490549218463561,1.267144534129456,2.7549515367323183,1.835727554495385,0.09371166492551536,0.1905736128167575,-0.18439269040308837,0.056501553764370466,0.12571916908840208,0.029640561924222777,0.28943182684093977,0.14869892606967694,-0.3643598224031882,3.0966857904434355,0.16487600315567763
16.44146266031398,0.4613108522358841,1.6905866727551406,0.5011081582849561,3.283959392149017,0.8722680096091465,-0.27979581298500467,0.18884324667231459,-1.2174726749389346,0.9026785662127027,0.09141563433712745,0.06280515965465547,0.1543169788575738,0.03423649992825287,-0.1562563819956759,2.9577936167491288,0.13092482007663378
16.44146266031398,0.4613108522358841,1.6905866727551406,0.5011081582849561,3.283959392149017,0.8722680096091465,-0.27979581298500467,0.18884324667231459,-1.2174726749389346,0.9026785662127027,0.09141563433712745,0.06280515965465547,0.1543169788575738,0.03423649992825287,-0.1562563819956759,2.9577936167491288,0.13092482007663378
16.321775366350565,-0.1507702863778705,0.30522515534892,0.5557239673989756,3.894182086863231,1.930460106933519,-0.13902627757150338,0.14752950659684352,0.9546158889680492,0.9027548239630659,0.07716387958496551,0.125140493604748,0.26023314385692875,0.06966036971898486,-0.6343796977967862,7.805828037206007,0.14973073926857253
15.015096320183797,0.05478754858000476,1.576337962303807,1.1033886682562963,1.36815528497671,1.6375430364064187,0.1727784987938974,0.20113010459247524,-1.829080620403137,1.7097490148611911,0.15179655902202077,0.18943133457633193,0.12331567164423904,0.038470321231194295,-0.253044576955328,7.5815229338056955,0.15762779587126402
24.642727956742533,0.49298670176706094,1.8275531749110374,0.8648447904353136,2.993742359119126,0.8106123656499193,0.19020775054484668,0.26889877675046336,-0.5007293900478134,1.8443627133820886,0.041696084279666576,0.052769365282912276,0.12158320503286157,0.1320479378169516,0.3294506352532985,6.545979866909469,0.16424756639598084
24.652179025051183,0.49248538412458565,1.8270703542262157,0.8651708531649909,2.99143363977847,0.8099764587381066,0.1900043389935056,0.26905884833269195,-0.5028171982778715,1.8463256448883683,0.041606037221989675,0.05249273451011732,0.12154183448025807,0.13201579407827785,0.3322612377380406,6.551811313992258,0.1642858969045914
19.95302315268894,-0.26169786788267635,1.2873254200453033,1.3526186968984089,4.159923780203899,1.9959135784094213,0.29153299149683365,0.15126850869180333,-0.26703100238330224,1.1996096450655211,0.05320341345952921,0.19859838316323655,0.19641364220523586,0.14062075186927606,0.09217637990495475,5.086855519725572,0.16009577147834048
24.569327598438687,-0.1081914535547811,1.3565422065261599,1.322255308840137,4.24556930641755,1.8635377511959508,0.20165794775008733,0.1994806687025801,-0.9085258530405825,-0.7895913619261841,0.16873651007532847,0.19339572854122875,0.22390792434949522,0.09445775107447682,0.743596173722312,7.52251844687009,0.1567328711304496
