$N$[$2.76$TeV],$p$,$\sigma_k$,$w$ [fm],$d_{\mathrm{min}}$ [fm],$\tau_R$ [fm/$c$],$\alpha$,"$T_{\eta,\mathrm{kink}}$ [GeV]","$a_{\eta,\mathrm{low}}$ [GeV${}^{-1}$]","$a_{\eta,\mathrm{high}}$ [GeV${}^{-1}$]",$(\eta/s)_{\mathrm{kink}}$,$(\zeta/s)_{\max}$,"$T_{\zeta,c}$ [GeV]",$w_{\zeta}$ [GeV],$\lambda_{\zeta}$,$b_{\pi}$,$T_{\mathrm{sw}}$ [GeV]
12.310725103681891,-0.452252612279961,1.6108997018747508,0.6082111413964394,4.400552462079157,1.8493221289553659,-0.00019153536044563824,0.23262082831907194,0.985123979338212,-0.08624805566736571,0.07899832396139088,0.15271795104315805,0.25849516900724845,0.0794493137810248,0.6307612193539462,6.697093557483914,0.13619276256250493
16.802567458592534,0.2896834791398305,1.5200513899335866,0.6596500683665865,4.868360458198981,1.7574009925618965,0.07817617165948687,0.2938818048234197,-1.896256776269834,0.38996190424704513,0.020186648173723624,0.1247751317961625,0.29466500906853005,0.1465582523979528,-0.11335058193793424,6.746520762326789,0.14665504621251496
13.169790670135324,-0.18965911679417208,0.7343245657194888,0.5277513807694715,2.7630848833422537,1.9293716821950189,-0.16881985355389487,0.2592389022622045,-0.971200651923704,-0.056753508668086594,0.10061451851201098,0.07772028792497779,0.12179852507479397,0.03897199760774141,-0.7624191815166749,3.883096257830376,0.14196011547296356
13.169790670135324,-0.18965911679417208,0.7343245657194888,0.5277513807694715,2.7630848833422537,1.9293716821950189,-0.16881985355389487,0.2592389022622045,-0.971200651923704,-0.056753508668086594,0.10061451851201098,0.07772028792497779,0.12179852507479397,0.03897199760774141,-0.7624191815166749,3.883096257830376,0.14196011547296356
12.594672754565675,0.5667554997160451,1.295728103801144,0.8601034432740966,3.083556936411661,1.942337940416976,0.2893136134334879,0.2403495832629559,-0.4636121228840291,-0.11396005895916161,0.1479411147996149,0.10812228785523234,0.28860794805414736,0.03150728830809506,0.6678714980127236,2.175293460018901,0.1489704076034902
12.531292534580336,0.577991615117204,1.2961948887983605,0.862196833087177,3.0811601729372544,1.9532815605210454,0.2893495114212773,0.24018953752740016,-0.4534958439456458,-0.11393686677177166,0.14872164148084996,0.10889545941834358,0.2890814791760792,0.030822453901753796,0.6707025593017699,2.1540267254016516,0.1490414168464304
10.924682150893682,0.4579639242629469,1.901584972641745,0.524450269524288,4.84332482200902,1.4907274724209874,0.00502966820426317,0.2534358807021919,-1.2986697567173195,-0.9156659975010892,0.13449234475293312,0.014571272383889172,0.21220486485956006,0.08141273043286917,0.17228229597453049,4.702980418119951,0.13028395975897722
19.845639963720053,-0.18288873854180365,0.821204524438315,0.5414054120684703,2.8332499295779314,1.8177451630962538,-0.2969045967760445,0.1580541204222497,-1.8100495846672522,0.2334791795649236,0.04608707674535792,0.03107048821074461,0.18685876703396498,0.11410016078734674,0.43760611765978336,2.4679728135526187,0.16452748027823563
19.845639963720053,-0.18288873854180365,0.821204524438315,0.5414054120684703,2.8332499295779314,1.8177451630962538,-0.2969045967760445,0.1580541204222497,-1.8100495846672522,0.2334791795649236,0.04608707674535792,0.03107048821074461,0.18685876703396498,0.11410016078734674,0.43760611765978336,2.4679728135526187,0.16452748027823563
19.733797905501753,-0.2676871145920886,1.92366586774417,0.8432969662612251,4.154521898553765,0.3201648834393189,-0.08302771014334856,0.21090715242780794,0.8380982015265621,1.7170506561059853,0.1989771088946029,0.012321977714848886,0.19804601683833997,0.04671639559356673,0.2127081652622188,5.515855984946072,0.16402111687689508
19.733797905501753,-0.2676871145920886,1.92366586774417,0.8432969662612251,4.154521898553765,0.3201648834393189,-0.08302771014334856,0.21090715242780794,0.8380982015265621,1.7170506561059853,0.1989771088946029,0.012321977714848886,0.19804601683833997,0.04671639559356673,0.2127081652622188,5.515855984946072,0.16402111687689508
14.721736810695699,0.2754272163296989,1.5706350306069485,1.3166952716042513,4.741794895291182,1.0780778118968561,-0.07452884221803766,0.18928013929304455,-1.0848970541256406,0.24563767084980037,0.18023785637495968,0.15106486129646587,0.2953334139180697,0.04027800300492547,0.7884941607811614,7.234179375184915,0.15918084786140904
17.323174026898787,0.39198764425268084,1.6313238668326504,0.7831374611201484,3.008831415638314,1.882700857271178,0.15836677197625282,0.2188201639672634,0.7850207380310269,1.4613012379598467,0.1870431262068591,0.010940057055022902,0.1521163114924354,0.03537221486255006,-0.772782573731877,2.5711089538359566,0.13297248778723034
13.378831224110023,-0.6305150907989532,1.965951899571795,0.5952521764887875,4.671132792826923,0.4247342676659601,0.16369509871185903,0.24918910513997017,-1.8962422900310592,0.3214509482643384,0.1483597309788667,0.07247150577913392,0.23718355452040055,0.08871260363679807,0.631649284348576,7.7988154355821955,0.1591044461546595
18.14989546011517,0.4967183561833551,1.243509633354069,0.5570620295272046,3.3293004906385235,1.6772061840626193,0.17584376152570058,0.1930042326840267,-1.7530368851561264,0.89843529395982,0.012197468407380733,0.029665852226224615,0.2094002327260197,0.13319507692696975,0.31350191301718383,3.6899356459313495,0.1349625611888332
15.776214642670338,-0.40537267300737495,1.876115041744161,1.3760965135848473,3.593948890643623,1.5762157889086805,0.15829830515179483,0.2497895146414848,-1.2162444754908017,0.44440885715682965,0.09973949020034736,0.024861662672774593,0.12380572939898976,0.142462542752155,-0.7832142889299087,2.0166492008497747,0.16218618852859654
11.038227376654582,-0.003094669835573924,1.739086599909788,0.8278379869549106,0.8421251299868511,1.9391618874092293,0.00396841755765804,0.25414861697950586,-0.8524919400777222,1.922523753146948,0.029605405946079022,0.012034608397384346,0.28461941687387055,0.12955453192465757,0.018092014151954938,2.7676026350654577,0.156549121131406
16.615333895101283,0.4327126800966279,1.3960626671370582,0.5970359353153931,2.7714116661483903,1.6841106497588585,0.15771562211067497,0.13201645540951312,0.03788739673534902,-0.7852412427790763,0.07057293759622651,0.061867063140079254,0.29020049343081006,0.1076310751914147,-0.5049221933800059,6.759361437820244,0.15110199884431755
19.40867679770325,-0.6844307819018,1.1481470176515545,1.0305727457862819,1.80078908205064,1.8578401263054267,-0.2118949610009522,0.2033882969281698,-1.4999520288817096,1.341849059270327,0.11813893430625418,0.19859066794140978,0.12443022178496163,0.13469021595891403,0.7923500037263407,7.968407795092341,0.1588709759509577
19.103652757261465,0.6905132545639413,1.3921171705637776,0.5668053457776525,0.42777173309332106,1.8619162208494124,0.09074874304107328,0.15869478827876551,0.4796034450288542,-0.7170428938402917,0.1974814879404004,0.03886692457534896,0.12231675486298366,0.09253392309848951,-0.783607424354096,6.712678469670108,0.1431705677213003
13.310834722579482,0.6261460308430469,1.0509629077969103,0.788712560866991,3.010769023867599,1.9935879983274314,-0.12879234269101758,0.13346809194364967,0.9576176004572143,-0.23406791138912775,0.04753114261423076,0.08788921212401697,0.27724388854270526,0.027033670885322644,0.7857842788689404,4.823278998212973,0.1514185454458538
15.507436511014195,-0.6294646216297319,1.8843971921273732,0.9363495072100154,2.3386084772538682,1.9376500555974625,-0.07174047069987304,0.2317540386571803,0.565900161456149,1.1091911060589843,0.04727352513345298,0.19632735592368766,0.13495254450134225,0.14484710279481333,0.08687479863057657,5.4752900318287585,0.1518129090990591
18.13856740803776,0.332124932032456,1.818270076674999,0.624992352353354,1.6163036534844597,1.7870358388826957,-0.06030671983015537,0.2964589001584822,-1.8161902297723207,-0.0990962585895464,0.1381986606121272,0.19710933696661506,0.1838424309937308,0.035128398256513954,0.4510618551847605,4.225404183813269,0.14915872224016014
15.481178329590838,0.4079660640023514,0.49036136560058746,0.6898685591374746,4.729626785528471,1.0849289931712107,-0.2534893302938029,0.2146166468607971,-1.9492755515065698,-0.6796450192050115,0.19461379458067202,0.012153568941932522,0.29403743774690466,0.1385927910828314,0.005045714882839225,4.406810751026719,0.16491972476883826
