# xtfixo experimental ALICE usar ALICE_PbPb2
6.698042186160888534e-01 7.178402067005024145e-01 7.496992162138670368e-01 7.712140963914858593e-01 7.835957390978118831e-01 7.852883329932838219e-01 7.550870473518027648e-01 7.039434073404798875e-01 6.476567821956650262e-01 5.865827795045184256e-01 5.277161707654161038e-01 4.731375265144431852e-01 4.247840285888330736e-01 3.761439785041478800e-01 3.350067427313776491e-01 2.953744777559235146e-01 2.619003716370294499e-01 2.312212578623099035e-01 2.038601498915668386e-01 1.805381955141005246e-01 1.584600399986929864e-01 1.313235810382138435e-01 1.037317428397842856e-01 7.889984141418833474e-02 6.104564191322388311e-02 4.816896760060263016e-02 3.666942313496333178e-02 2.826210346152786476e-02 2.244747759128011555e-02 1.738904334618597558e-02 1.337187388295375638e-02 1.058891659110168006e-02 8.238919476900814776e-03 6.378042036835562811e-03 5.010441844636608077e-03 3.873553293314100070e-03 3.066691014541086946e-03 2.290522866401137163e-03 1.805773623910229136e-03 1.441011848669279888e-03 1.126073910931354657e-03
6.735562925513725041e-01 7.222860193365334691e-01 7.550106108167828900e-01 7.754676988220715605e-01 7.858460345171366379e-01 7.841442891045193875e-01 7.497887516550636455e-01 7.025867336507949368e-01 6.444773884142792619e-01 5.862495927163484666e-01 5.250690948909900735e-01 4.716733299097131682e-01 4.216861218205760209e-01 3.774475673108551588e-01 3.316128232273847232e-01 2.949816823594311188e-01 2.606512322964971706e-01 2.300243277309963197e-01 2.037672341721888103e-01 1.796813394400612329e-01 1.601758202714013146e-01 1.313754204942798320e-01 1.020576461540151914e-01 7.892867446652934715e-02 6.112447393304688142e-02 4.756803643664903047e-02 3.663119518033649408e-02 2.839168492046384787e-02 2.251818148253042703e-02 1.760262374914179501e-02 1.341521580291510189e-02 1.040958982889148184e-02 8.526633365583761656e-03 6.458238812264685026e-03 5.048222619444440833e-03 4.017860811256076907e-03 3.094723963067448017e-03 2.397531019316868472e-03 1.908915004073326706e-03 1.529167207849880215e-03 1.189402880828832392e-03
6.794976821780723819e-01 7.301045931119232169e-01 7.619951896079183440e-01 7.785037600073133612e-01 7.858408168455317533e-01 7.845599657509414460e-01 7.486106029309406162e-01 7.003236227201159458e-01 6.440429537434104734e-01 5.815722152470240713e-01 5.248403059437575235e-01 4.709406992803698566e-01 4.197856842812136002e-01 3.740344981989545126e-01 3.300223958388559531e-01 2.933236879419498511e-01 2.600926380471766386e-01 2.297402094221799862e-01 2.030621515679030265e-01 1.783305434932064837e-01 1.589817243706085625e-01 1.322568374513120870e-01 1.026777092001770614e-01 7.895563413282899456e-02 6.156998250219394841e-02 4.833741971598588122e-02 3.762400358385873528e-02 2.901074849815065901e-02 2.306230678855708885e-02 1.778672995575740143e-02 1.358726823116983111e-02 1.091393791868489754e-02 8.456985784112113977e-03 6.611515765816562175e-03 5.073565922282369765e-03 3.996012743707800380e-03 3.152803481033633962e-03 2.501452835186854066e-03 1.975459745466807363e-03 1.538678587840412986e-03 1.205965508149012700e-03
6.913598358743459071e-01 7.387955779607680018e-01 7.690589123979105768e-01 7.858365575435475314e-01 7.923412812653928272e-01 7.853430402039162095e-01 7.471434156582582586e-01 6.913387812296996060e-01 6.330003408643711804e-01 5.729022001919292784e-01 5.152844460963302842e-01 4.598941025575576380e-01 4.113003437856586064e-01 3.635035865781942599e-01 3.234654063366422805e-01 2.873471126949186938e-01 2.531391597230284729e-01 2.252611367316654234e-01 1.989976080616268628e-01 1.761989880349615900e-01 1.544526750870287568e-01 1.277970969904976273e-01 9.899507832969284271e-02 7.651789172395773164e-02 6.032527247810724053e-02 4.698292499983017234e-02 3.679568208397174245e-02 2.847573677719943824e-02 2.185403971874330317e-02 1.729840642503364598e-02 1.334048914819224545e-02 1.052021182393349068e-02 8.248695500319865731e-03 6.387755413835710661e-03 5.015693760853725397e-03 3.952182055582297709e-03 3.012677969575605630e-03 2.294022558559850444e-03 1.824676074398531725e-03 1.461809169971766591e-03 1.138435650296532693e-03
7.047008095259482685e-01 7.483199891505576407e-01 7.761473991328566857e-01 7.913295234197850192e-01 7.948276805464202788e-01 7.833357789797982251e-01 7.403894068111109839e-01 6.849826834642471773e-01 6.231378889901154627e-01 5.615616366441474883e-01 5.042868657140219257e-01 4.477874673768483249e-01 3.988144226123243596e-01 3.546327569705481908e-01 3.125169893418721090e-01 2.777810192597823247e-01 2.445551651959922135e-01 2.158616345049069185e-01 1.909404859513977593e-01 1.679670843902958122e-01 1.484644595829718861e-01 1.221253063409184075e-01 9.581504198113038884e-02 7.318487307818048737e-02 5.783724206206143637e-02 4.445673486056067603e-02 3.431830105134436176e-02 2.659533112285190209e-02 2.048492365330810763e-02 1.632581798132452106e-02 1.257219049226237020e-02 9.893728553476283105e-03 7.587690559178422549e-03 6.037687801083730516e-03 4.649152360047173645e-03 3.675836064520432867e-03 2.934077664615092340e-03 2.332241151438894499e-03 1.831274630099209060e-03 1.418954849951487929e-03 1.097188553472514157e-03
7.170434645042311761e-01 7.586740084836997022e-01 7.835682203782338151e-01 7.960380477550110800e-01 7.990367110008366192e-01 7.813740835433645726e-01 7.341961793489264476e-01 6.701760196836485939e-01 6.078372973617872654e-01 5.461154440418480860e-01 4.903391099005111053e-01 4.326334719376457860e-01 3.834125419612150476e-01 3.398716271543917866e-01 2.991942165825728916e-01 2.637431331568922954e-01 2.330077502950620993e-01 2.039574132835678955e-01 1.800501918763278142e-01 1.569095879735260268e-01 1.393210389718736730e-01 1.151845589874130188e-01 8.870111868037933167e-02 6.811879396853291746e-02 5.305528346246961291e-02 4.026589042144523151e-02 3.163456656490071239e-02 2.429054591186092724e-02 1.906937484627874851e-02 1.467679226107095926e-02 1.150269768484857985e-02 8.942813044686274623e-03 6.772933841794327031e-03 5.422984956554887000e-03 4.106131355776579915e-03 3.236517996394011089e-03 2.590566897467129568e-03 2.022023154309009543e-03 1.573788330956853946e-03 1.224706634149138901e-03 9.544013139219802199e-04
7.350533165986428141e-01 7.745520129048565350e-01 7.937158878368532067e-01 8.000284569609263929e-01 7.984328606612022261e-01 7.764550960154892323e-01 7.223638815084556519e-01 6.588660579709830767e-01 5.943876062154039852e-01 5.280770323393834120e-01 4.703781061249104334e-01 4.136454237506530518e-01 3.657119436646384947e-01 3.218089418650635913e-01 2.829842060541765125e-01 2.470412829622375406e-01 2.184478363669919987e-01 1.907529719945230962e-01 1.661888999676973122e-01 1.478092661918152528e-01 1.275325633136070724e-01 1.059694930386301248e-01 8.107084467203906630e-02 6.226129177541648435e-02 4.793764853757982725e-02 3.686573123871442897e-02 2.857867691950456007e-02 2.166774934203282224e-02 1.716248147377084227e-02 1.310004623950751859e-02 1.003951377846743105e-02 7.943234045026486417e-03 5.998198167258605128e-03 4.685744315902993368e-03 3.726806376777305578e-03 2.886873308059395571e-03 2.218174512491362556e-03 1.729724723612227838e-03 1.356830189270909984e-03 1.052143698558599162e-03 8.084308811198471795e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
